datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1998-06-30,,,,,,,,,,,,,,
1999-09-24,,,32193.00416,,,,4169843.43802116,7027176.43124,,,,,,
2000-06-30,38880.6901,,254809.28711,,,,1581279.20590255,937682.64275,,,,,,
2001-09-07,103149.7508,,455247.60728,,,,-962856.75461568,4742613.35124,,,,,,
2002-10-28,296417.09405,,2872171.06253,,,,3407944.04858985,4800659.06551,,,,,,
2003-12-16,262492.86084,,2184414.8844,,,,147432.24727868,3888481.1994,,,,,,
2004-10-28,389641.536,,1038605.2362,,,,10368691.9207445,9791065.11888,,,,,,
2005-09-30,389641.536,,1038605.2362,,,,434962.22697516,27380792.3548,,,11304821.075,,,
2006-06-30,389641.536,,1038605.2362,,,,15005083.968969,-2648455.7608,,,-937413.06379,,,
2007-08-24,389641.536,,1038605.2362,,,,1010968.61668094,12112876.77078,,,5950966.17074,,,
2008-12-31,389641.536,,1038605.2362,,,,1010968.61668094,12112876.77078,,,5950966.17074,,,
2009-12-31,389641.536,,1038605.2362,,,,1010968.61668094,-33389160.48,,,2135688.0,,,
2010-12-31,389641.536,,1318039.92,,,48587336.37,1010968.61668094,82040933.25,,,10684072.62,,,
2012-03-19,389641.536,,1738660.71,95269.08,,18622530.3,1010968.61668094,-317091546.0,,,-33344178.0,,,
2013-03-06,389641.536,,8245690.0,95269.08,,17783615.0,1010968.61668094,-30213685.0,,,5415080.0,,,
2014-03-03,389641.536,,5798496.0,95269.08,,17455889.0,1010968.61668094,86675435.0,,,6281704.0,,,
2015-09-09,389641.536,,9182602.0,95269.08,,18557846.0,1010968.61668094,642140.0,,,6292972.0,,,
2016-04-19,389641.536,,4817492.0,1153484.0,,19609228.0,1010968.61668094,-215972916.0,,,22051900.0,,,
2017-10-24,389641.536,,2837240.0,1153484.0,,23427496.0,1010968.61668094,-62662472.0,,,22051900.0,,,
