datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
1998-12-31,11140863.5165635,24784767.57189665,0.0,0.0,3368495.63887878,0.0,4217222.71568984,3001359.54859847,91458266.3269021,0.0,0.0,3974226.16672734,0.0,0.0,1085,0.0,0.0,0.0,1001040.13105206,230230.425919185,-333239.83254459413,0.0,1251080.05824536,1251080.05824536,2185648.30724427,2946333.15617037,1299503.28358209,2946333.15617037,1378301.07753913,74188343.1161267,36148377.9250091,0.0,0.0,151519793.767747,0.0,47747061.0265744,-2389906.27593739,0.0,0.0,0.0,91911683.8005096,26002831.7946851,55364034.3720422,46481894.2118675,38927871.0593375,23415710.9282854,52710881.83472876,0.0,0.0,0.0,0.0,18086074.663269
1999-12-31,9373299.08187649,23727730.4741542,0.0,0.0,2636932.83863665,0.0,3306759.65287385,3876287.38523456,79364175.449629,0.0,0.0,3458374.54408251,0.0,0.0,1077,0.0,909689.347251918,0.0,782954.848446736,219258.45805559,-347547.9813859894,0.0,884420.198717142,884420.198717142,1414683.56181612,2198415.92252547,1668930.0716891,2198415.92252547,2234181.48660546,63555407.3701421,31091937.8694504,0.0,0.0,131990870.456546,0.0,41432462.2060118,-3688518.17381461,0.0,0.0,0.0,81514385.6118727,20795342.9757263,50091616.2746824,41525374.9213935,34471394.9188781,20858710.2251289,46806626.96516162,0.0,0.0,0.0,0.0,17591214.9415168
2000-12-31,10897854.0,25899792.55900621,0.0,0.0,3729928.91925466,0.0,3866551.78881988,3239913.76397515,90406550.3478261,0.0,0.0,3719547.24223602,0.0,0.0,1178,0.0,971724.968944099,0.0,909850.173913043,696818.161490683,-3322.136645962688,0.0,2091700.28571429,2091700.28571429,2892335.2173913,2509043.70186335,1642796.57142857,2509043.70186335,874137.204968944,65149175.9627329,32005464.447205,0.0,0.0,147867056.310559,0.0,46199293.2670807,-3012762.67080745,0.0,0.0,0.0,88653292.7329192,24684305.8136646,55875846.7826087,45780704.0496894,37755667.7142857,23600458.7329193,50572886.161490686,0.0,0.0,0.0,0.0,18572820.1863354
2002-04-18,9289099.63842353,26175169.27202602,0.0,0.0,9294072.8335543,0.0,3470875.76835001,186080.384476317,89507980.3965289,0.0,0.0,3571582.9697481,0.0,0.0,1220,0.0,971724.968944099,0.0,1157925.59961432,2278966.66867542,-368845.30553212034,0.0,-3196935.60323008,-3196935.60323008,-3484552.05495962,1358096.70362782,1976430.63155357,1358096.70362782,888544.196697602,97364385.404363,35830627.6184163,0.0,0.0,145235118.434374,0.0,48943285.4465469,-4051496.29986742,0.0,0.0,0.0,90995380.1735567,32613384.8017356,52805385.8985175,53490029.09485351,33351075.4127998,21801244.1545137,57263855.33325299,0.0,0.0,0.0,0.0,18727809.5636977
2003-03-27,9677222.04604691,24013064.98696781,0.0,0.0,6044162.88010426,0.0,4646486.72893136,639964.900086881,84072242.85404,0.0,0.0,7696207.10251955,0.0,0.0,1108,0.0,971724.968944099,0.0,1465987.01129453,2908155.10425717,-1167576.4118158144,0.0,-12447407.1894005,-12447407.1894005,-12424037.6846221,1399923.21894005,2612890.39965248,1399923.21894005,1723950.39096438,108157663.42311,37630295.6559514,0.0,0.0,136635652.063423,0.0,51075400.9339705,-449862.96698523,0.0,0.0,0.0,91074555.4300608,39921855.3649001,50441727.8236316,64608591.2684622,23613985.7515204,20382252.8887924,66988236.03388357,0.0,0.0,0.0,0.0,21019071.8940052
2004-03-25,9610875.0423353,17122787.009112142,0.0,0.0,3469815.86968793,0.0,4223220.30481413,5585039.47262318,70788850.8910572,0.0,0.0,7371439.07749375,0.0,0.0,782,0.0,971724.968944099,0.0,1816662.25304411,607511.370050802,-349149.6572857029,0.0,-7579664.16418031,-7579664.16418031,-10266264.6318845,1098037.27925167,2049278.1307959,1098037.27925167,2629236.94056931,76026547.4316587,33377894.2101443,0.0,0.0,115913621.087009,0.0,44537584.4851222,762438.061446658,0.0,-3190676.81638578,-2543869.17184098,71163746.3833562,47788334.916539,37079422.594952,35819231.72324811,16259172.3328764,14635378.0017741,54540970.59108138,0.0,0.0,0.0,-2543869.17184098,2930960.05967261
2005-02-23,4898472.21441125,9188185.351493854,0.0,0.0,2981499.49912127,0.0,3791804.09490334,6340438.78734622,25067681.9156415,0.0,0.0,2594440.49209139,0.0,0.0,468,0.0,971724.968944099,0.0,1354019.43760984,495618.752196837,184597.37258348,0.0,617462.179261863,617462.179261863,1946288.42706503,153907.486818981,1298594.42003515,153907.486818981,1609615.79964851,63895426.0456942,26855024.2179262,0.0,0.0,50238426.8804921,0.0,22854345.6766257,3468873.20738137,0.0,421413.356766257,752131.230228471,50886578.9455185,26683252.4692443,19848569.1036907,25337478.07557121,17075485.9929701,6714672.17047452,33643443.72583478,0.0,0.0,0.0,752131.230228471,3722179.27943761
2005-04-28,4898472.21441125,9188185.351493854,0.0,0.0,2981499.49912127,0.0,3791804.09490334,6340438.78734622,25067681.9156415,0.0,0.0,2594440.49209139,-387099.63099631,2103974.47165381,468,0.0,971724.968944099,0.0,1354019.43760984,495618.752196837,184597.37258348,0.0,617462.179261863,617462.179261863,1946288.42706503,153907.486818981,1298594.42003515,153907.486818981,1609615.79964851,63895426.0456942,26855024.2179262,0.0,0.0,50238426.8804921,0.0,22854345.6766257,3468873.20738137,0.0,421413.356766257,752131.230228471,50886578.9455185,26683252.4692443,19848569.1036907,25337478.07557121,17075485.9929701,6714672.17047452,33643443.72583478,0.0,0.0,0.0,752131.230228471,3722179.27943761
2006-03-16,5348391.94518462,7560116.345641414,0.0,0.0,1000584.11876665,0.0,6065432.99581271,4580038.88846593,20430582.9767796,0.0,0.0,1909602.8473544,1711462.59790617,3616667.3516867,447,0.0,971724.968944099,0.0,754640.365435858,348125.4206319,24771.3132851161,-1114709.09783022,3951909.1587362,3951909.1587362,4432738.04339551,56177.7997716026,2263921.09630758,56177.7997716026,437921.431290445,52192714.7468595,19659133.5059003,0.0,0.0,44261471.0468215,0.0,19345510.9859155,3464002.75599543,0.0,-635207.247811191,500292.059383327,43700577.7388656,19222981.4541302,20162964.3243243,15450664.31671106,19892691.6025885,6481237.18309859,23626524.73543964,0.0,0.0,0.0,500292.059383327,3022100.22078416
2006-12-31,5348391.94518462,7560116.345641414,0.0,0.0,1000584.11876665,0.0,6065432.99581271,4580038.88846593,20430582.9767796,0.0,0.0,1909602.8473544,1711462.59790617,3616667.3516867,447,0.0,971724.968944099,0.0,754640.365435858,348125.4206319,24771.3132851161,-1114709.09783022,3951909.1587362,3951909.1587362,4432738.04339551,56177.7997716026,2263921.09630758,56177.7997716026,437921.431290445,52192714.7468595,19659133.5059003,0.0,0.0,44261471.0468215,0.0,19345510.9859155,3464002.75599543,0.0,-635207.247811191,500292.059383327,43700577.7388656,19222981.4541302,20162964.3243243,15450664.31671106,19892691.6025885,6481237.18309859,23626524.73543964,0.0,0.0,0.0,500292.059383327,3022100.22078416
2007-03-22,3190330.99146421,4870136.21142482,0.0,0.0,977127.90544977,0.0,13365115.2659225,-324312.606697308,8552383.2239002,0.0,0.0,786479.021667761,1711462.59790617,3616667.3516867,200,0.0,971724.968944099,0.0,100143.040052528,69555.4169402495,210342.2849638875,675441.759684833,3929043.04005253,5070422.29152988,4706722.88246881,48185.9816152331,1385242.21930401,48185.9816152331,1426724.06434668,16962303.5456336,5690973.93302692,0.0,0.0,18994075.9356533,0.0,6148531.25410374,4362716.87458963,0.0,144557.944845699,538425.968483257,32013928.1680893,6179118.87721602,21616650.3611293,2716013.32895601,23253297.7019041,3333212.90216678,8760211.45764938,0.0,0.0,0.0,538425.968483257,1154368.51608667
2007-12-31,3190330.99146421,4870136.21142482,0.0,0.0,977127.90544977,0.0,13365115.2659225,-324312.606697308,8552383.2239002,0.0,0.0,786479.021667761,1711462.59790617,3616667.3516867,200,0.0,971724.968944099,0.0,100143.040052528,69555.4169402495,210342.2849638875,675441.759684833,3929043.04005253,5070422.29152988,4706722.88246881,48185.9816152331,1385242.21930401,48185.9816152331,1426724.06434668,16962303.5456336,5690973.93302692,0.0,0.0,18994075.9356533,0.0,6148531.25410374,4362716.87458963,0.0,144557.944845699,538425.968483257,32013928.1680893,6179118.87721602,21616650.3611293,2716013.32895601,23253297.7019041,3333212.90216678,8760211.45764938,0.0,0.0,0.0,538425.968483257,1154368.51608667
2008-04-02,2888858.53550948,5215414.24790472,0.0,0.0,1159277.28275254,0.0,13830871.4159682,2473243.40538156,10670862.9025143,0.0,0.0,823673.621526246,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,360496.1182179094,-2034958.35906484,1718913.0569034,1718913.0569034,2290106.04322894,54229.995588884,970361.314512572,54229.995588884,1671350.68372298,19255204.4993383,6534269.96029996,0.0,0.0,22859721.1733569,0.0,6651620.11468902,838786.898985443,0.0,-504072.254080282,-214697.441552713,31221808.6898985,4993604.67578297,22092055.5800618,2716013.32895601,24557297.8385532,2991539.92059991,6664955.35950596,0.0,0.0,0.0,-214697.441552713,1154368.51608667
2008-12-31,2888858.53550948,5215414.24790472,0.0,0.0,1159277.28275254,0.0,13830871.4159682,2473243.40538156,10670862.9025143,0.0,0.0,823673.621526246,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,360496.1182179094,-2034958.35906484,1718913.0569034,1718913.0569034,2290106.04322894,54229.995588884,970361.314512572,54229.995588884,1671350.68372298,19255204.4993383,6534269.96029996,0.0,0.0,22859721.1733569,0.0,6651620.11468902,838786.898985443,0.0,-504072.254080282,-214697.441552713,31221808.6898985,4993604.67578297,22092055.5800618,2716013.32895601,24557297.8385532,2991539.92059991,6664955.35950596,0.0,0.0,0.0,-214697.441552713,1154368.51608667
2009-05-12,76900.5530040304,1992365.16074609,0.0,0.0,2646019.86128034,0.0,1992365.16074609,1700143.05933077,11801030.6964102,0.0,0.0,899095.632205455,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,355024.219701941,-69210.4977036273,1989160.97103759,1989160.97103759,2663963.32364795,10253.4070672041,970361.314512572,10253.4070672041,320418.970850127,19255204.4993383,6534269.96029996,0.0,0.0,25433576.2301996,0.0,7139575.50848252,921524.960164964,0.0,32041.8970850127,674802.352610366,37282028.9342956,148033.564532758,3994983.72855938,2716013.32895601,36812935.560971,2991539.92059991,468452.535382885,0.0,0.0,0.0,674802.352610366,1154368.51608667
2009-12-31,76900.5530040304,1992365.16074609,0.0,0.0,2646019.86128034,0.0,1992365.16074609,1700143.05933077,11801030.6964102,0.0,0.0,899095.632205455,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,355024.219701941,-69210.4977036273,1989160.97103759,1989160.97103759,2663963.32364795,10253.4070672041,970361.314512572,10253.4070672041,320418.970850127,19255204.4993383,6534269.96029996,0.0,0.0,25433576.2301996,0.0,7139575.50848252,921524.960164964,0.0,32041.8970850127,674802.352610366,37282028.9342956,148033.564532758,3994983.72855938,2716013.32895601,36812935.560971,2991539.92059991,468452.535382885,0.0,0.0,0.0,674802.352610366,1154368.51608667
2010-04-19,71439.1887976823,1284410.85465958,0.0,0.0,2646019.86128034,0.0,4273259.12506036,334837.570255915,11801030.6964102,0.0,0.0,899095.632205455,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,355024.219701941,956.50796716562,406695.231289232,406695.231289232,532954.282955094,10253.4070672041,970361.314512572,10253.4070672041,298908.739739256,19255204.4993383,6534269.96029996,0.0,0.0,808309.014002897,0.0,277925.346209561,921524.960164964,0.0,32041.8970850127,126259.051665862,35338665.1009174,291436.021245775,5557669.97971994,2716013.32895601,34748320.3399324,2991539.92059991,590344.760985031,0.0,0.0,0.0,126259.051665862,1154368.51608667
2010-12-31,71439.1887976823,1284410.85465958,0.0,0.0,2646019.86128034,0.0,4273259.12506036,334837.570255915,11801030.6964102,0.0,0.0,899095.632205455,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,355024.219701941,956.50796716562,406695.231289232,406695.231289232,532954.282955094,10253.4070672041,970361.314512572,10253.4070672041,298908.739739256,19255204.4993383,6534269.96029996,0.0,0.0,808309.014002897,0.0,277925.346209561,921524.960164964,0.0,32041.8970850127,126259.051665862,35338665.1009174,291436.021245775,5557669.97971994,2716013.32895601,34748320.3399324,2991539.92059991,590344.760985031,0.0,0.0,0.0,126259.051665862,1154368.51608667
2011-04-18,82065.2008569898,6317.99035886449,0.0,0.0,2646019.86128034,0.0,461762.686663096,1100223.08194965,11801030.6964102,0.0,0.0,899095.632205455,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,355024.219701941,956.50796716562,163718.358864489,163718.358864489,212064.719871452,10253.4070672041,970361.314512572,10253.4070672041,343369.041242635,19255204.4993383,6534269.96029996,0.0,0.0,836584.332083557,0.0,624656.959828602,921524.960164964,0.0,32041.8970850127,48346.361006963,40705644.4274237,281699.961435458,468080.67702196,2716013.32895601,40080575.4247456,2991539.92059991,625069.002678093,0.0,0.0,0.0,48346.361006963,1154368.51608667
2011-12-31,82065.2008569898,6317.99035886449,0.0,0.0,2646019.86128034,0.0,461762.686663096,1100223.08194965,11801030.6964102,0.0,0.0,899095.632205455,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,355024.219701941,956.50796716562,163718.358864489,163718.358864489,212064.719871452,10253.4070672041,970361.314512572,10253.4070672041,343369.041242635,19255204.4993383,6534269.96029996,0.0,0.0,836584.332083557,0.0,624656.959828602,921524.960164964,0.0,32041.8970850127,48346.361006963,40705644.4274237,281699.961435458,468080.67702196,2716013.32895601,40080575.4247456,2991539.92059991,625069.002678093,0.0,0.0,0.0,48346.361006963,1154368.51608667
2012-04-20,82042.8167662116,274.620307167235,0.0,0.0,2646019.86128034,0.0,1105895.97696246,-270569.657636519,11801030.6964102,0.0,0.0,899095.632205455,1711462.59790617,3616667.3516867,204,0.0,577860.60873401,0.0,69343.2730480812,54229.995588884,355024.219701941,956.50796716562,325081.788609215,325081.788609215,421130.241040956,10253.4070672041,970361.314512572,10253.4070672041,573269.891211604,19255204.4993383,6534269.96029996,0.0,0.0,905079.877346416,0.0,253955.129052901,-229994.50725256,0.0,32041.8970850127,96048.4524317406,41265889.1115614,297894.378199659,1106170.59726962,2716013.32895601,40394724.8421502,2991539.92059991,871164.269411263,0.0,0.0,0.0,96048.4524317406,1154368.51608667
