datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2006-05-29,,,,,,,,,,,,,,
2007-08-28,,,,,,653999.88736,192250.500801152,-368159.88736,,,,,,
2008-08-29,,,,,,653999.86896,981675.005964296,-474644.96514,,,,,,
2009-10-21,,,,,,654000.43648,981675.005964296,-697536.19568,,,,,,
2010-10-21,,,,,,654000.43648,981675.005964296,-803102.49893,,,,,,
2011-09-30,,,,,,654000.43648,981675.005964296,-93540.54458,,,,,,
2013-02-28,,,,,,654000.43648,981675.005964296,-44922.13992,,,,,,
2014-02-28,,,,,,654000.43648,981675.005964296,-137531.42756,,,,,,
2014-11-28,,,,,,654000.43648,47507.188671409,-300264.62605,,,,,,
2015-11-30,,,,,,654000.43648,350424.89433822,-115439.68852,,,,,,
2016-12-01,,,,,,654000.43648,350424.89433822,-123316.4409,,,,,,
2017-12-05,,,,,,654000.43648,729811.784152225,-273436.46575,,,,,,
2018-11-22,,,,,,654000.43648,4571035.29,-1389406.95,,,,,,
2020-05-04,,,,,,654000.43648,4571035.29,-4623246.0,,,,,,
2021-06-02,,,,,,654000.43648,3912098.13,-4031311.44,,,,,,
2022-06-30,,,,,,654000.43648,1082854.75,-3535354.45,,,,,,
2023-05-11,,,,,,654000.43648,1082854.75,-1329253.2,,,,,,
