Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME
2017-12-14,,,0.766055,,,
2017-12-15,,,0.766055,,,
2017-12-18,,,0.766055,,,
2017-12-19,,,0.766055,,,
2017-12-20,,,0.766055,,,
2017-12-21,,,0.766055,,,
2017-12-22,,,0.766055,,,
2017-12-27,,,0.612844,,,
2017-12-28,,,0.612844,,,
2017-12-29,,,0.597523,,,
2018-01-02,,,0.597523,,,
2018-01-03,,,0.597523,,,
2018-01-04,,,0.597523,,,
2018-01-05,,,0.597523,,,
2018-01-08,,,0.597523,,,
2018-01-09,,,0.597523,,,
2018-01-10,,,0.597523,,,
2018-01-11,,,0.597523,,,
2018-01-12,,,0.597523,,,
2018-01-15,,,0.597523,,,
2018-01-16,,,0.597523,,,
2018-01-17,,,0.597523,,,
2018-01-18,,,0.597523,,,
2018-01-19,,,0.597523,,,
2018-01-22,,,0.597523,,,
2018-01-23,,,0.597523,,,
2018-01-24,,,0.597523,,,
2018-01-25,,,0.597523,,,
2018-01-26,,,0.69711,,,
2018-01-29,,,0.69711,,,
2018-01-30,,,0.69711,,,
2018-01-31,,,0.69711,,,
2018-02-01,,,0.69711,,,
2018-02-02,,,0.68945,,,
2018-02-05,,,0.68945,,,
2018-02-06,,,0.68945,,,
2018-02-07,,,0.827339,,,
2018-02-08,,,0.827339,,,
2018-02-09,,,0.666468,,,
2018-02-12,,,0.536239,,,
2018-02-13,,,0.536239,,,
2018-02-14,,,0.536239,,,
2018-02-15,,,0.536239,,,
2018-02-16,,,0.428991,,,
2018-02-19,,,0.428991,,,
2018-02-20,,,0.428991,,,
2018-02-21,,,0.428991,,,
2018-02-22,,,0.428991,,,
2018-02-23,,,0.428991,,,
2018-02-26,,,0.428991,,,
2018-02-27,,,0.428991,,,
2018-02-28,,,0.344725,,,
2018-03-01,,,0.344725,,,
2018-03-02,,,0.344725,,,
2018-03-05,,,0.344725,,,
2018-03-06,,,0.344725,,,
2018-03-07,,,0.344725,,,
2018-03-08,,,0.344725,,,
2018-03-09,,,0.344725,,,
2018-03-12,,,0.344725,,,
2018-03-13,,,0.344725,,,
2018-03-14,,,0.344725,,,
2018-03-15,,,0.344725,,,
2018-03-16,,,0.344725,,,
2018-03-19,,,0.344725,,,
2018-03-20,,,0.344725,,,
2018-03-21,,,0.344725,,,
2018-03-22,,,0.344725,,,
2018-03-23,,,0.344725,,,
2018-03-26,,,0.344725,,,
2018-03-27,,,0.344725,,,
2018-03-28,,,0.344725,,,
2018-03-29,,,0.344725,,,
2018-04-03,,,0.344725,,,
2018-04-04,,,0.344725,,,
2018-04-05,,,0.344725,,,
2018-04-06,,,0.344725,,,
2018-04-09,,,0.344725,,,
2018-04-10,,,0.344725,,,
2018-04-11,,,0.344725,,,
2018-04-12,,,0.41367,,,
2018-04-13,,,0.41367,,,
2018-04-16,,,0.41367,,,
2018-04-17,,,0.41367,,,
2018-04-18,,,0.41367,,,
2018-04-19,,,0.41367,,,
2018-04-20,,,0.41367,,,
2018-04-23,,,0.41367,,,
2018-04-24,,,0.41367,,,
2018-04-25,,,0.41367,,,
2018-04-26,,,0.41367,,,
2018-04-27,,,0.41367,,,
2018-04-30,,,0.41367,,,
2018-05-01,,,0.41367,,,
2018-05-02,,,0.41367,,,
2018-05-03,,,0.41367,,,
2018-05-04,,,0.41367,,,
2018-05-08,,,0.344725,,,
2018-05-09,,,0.41367,,,
2018-05-10,,,0.482615,,,
2018-05-11,,,0.482615,,,
2018-05-14,,,0.482615,,,
2018-05-15,,,0.482615,,,
2018-05-16,,,0.490275,,,
2018-05-17,,,0.497936,,,
2018-05-18,,,0.497936,,,
2018-05-21,,,0.497936,,,
2018-05-22,,,0.497936,,,
