datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2003-06-30,,,,,,772703759.6826,-9772813.14944266,22151709.8054034,,,,,,
2004-02-13,,,,,,308077492.35397,-9772813.14944266,-952431789.86319,,,,,,
2004-07-29,,,,,,308077492.35397,-9772813.14944266,-952431789.86319,,,,,,
2005-03-01,,,146295117.751535,,,159723172.037908,315912645.579403,-453020147.240262,,,69260490.5297124,,,
2005-08-05,,,146295117.751535,,,159723172.037908,315912645.579403,-453020147.240262,,,69260490.5297124,,,
2006-02-15,,,77736250.725204,,,167855267.052653,396248499.271836,-423765756.165714,,,36460365.3843877,,,
2006-09-19,,,77736250.725204,,,167855267.052653,396248499.271836,-423765756.165714,,,36460365.3843877,,,
2006-12-30,,,77736250.725204,,,167855267.052653,396248499.271836,-423765756.165714,,,36460365.3843877,,,
2007-07-31,,,6736780.98731872,,,151577572.214671,24252411.5543474,41768042.1213761,,,-38399651.6277167,,,
2007-12-30,,,6736780.98731872,,,151577572.214671,24252411.5543474,41768042.1213761,,,-38399651.6277167,,,
2008-07-30,,,7350645.56131009,,,152158363.119119,-1470129.11226202,94823327.7409002,,,61010358.1588737,,,
2008-12-30,,,7350645.56131009,,,152158363.119119,-1470129.11226202,94823327.7409002,,,61010358.1588737,,,
2009-07-17,,,3822758.97736962,,,188270879.635454,-13379656.4207937,100347423.155953,,,52562935.9388323,,,
2009-12-30,,,3822758.97736962,,,188270879.635454,-13379656.4207937,100347423.155953,,,52562935.9388323,,,
2010-07-30,,,4431082.86090592,,,190536563.018954,-1772433.14436237,-116980587.527916,,,62921376.624864,,,
2010-12-30,,,4431082.86090592,,,190536563.018954,-1772433.14436237,-116980587.527916,,,62921376.624864,,,
2011-07-28,,,4287806.83566317,,,360175774.195706,32587331.9510401,222108394.087352,,,109767854.992977,,,
