Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME
2008-05-15,59.3471,59.3471,59.3471,59.3471,1.0,460.0
2008-05-21,59.22,59.22,59.22,59.22,0.0,1.0
2008-05-22,59.807,59.807,59.807,59.807,1.0,470.0
2008-05-27,59.43,59.43,59.43,59.43,1.0,200.0
2008-05-29,58.44,58.44,58.44,58.44,0.0,1.0
2008-06-16,53.55,53.55,53.55,53.55,1.0,175.0
2008-06-18,52.84,52.84,52.84,52.84,1.0,200.0
2008-06-19,51.15,51.15,51.15,51.15,1.0,225.0
2008-07-01,49.04,49.04,49.04,49.04,1.0,200.0
2008-07-02,48.8004,48.8004,48.8004,48.8004,1.0,130.0
2008-07-03,45.48,45.48,45.48,45.48,1.0,450.0
2008-07-04,45.806,45.806,45.806,45.806,1.0,140.0
2008-07-08,45.52,45.52,45.52,45.52,1.0,250.0
2008-07-17,43.9493,43.9493,43.9493,43.9493,1.0,1390.0
2008-07-23,46.0,46.0,46.0,46.0,1.0,3000.0
2008-07-24,45.4544,45.4544,45.4544,45.4544,1.0,1600.0
2008-07-30,43.2845,43.2845,43.2845,43.2845,1.0,950.0
2008-08-04,41.3247,41.3247,41.3247,41.3247,1.0,990.0
2008-09-05,41.2247,41.2247,41.2247,41.2247,1.0,650.0
2008-10-15,31.5,31.5,31.43,31.57,1.0,650.0
2008-10-29,26.0,26.0,26.05,25.95,1.0,59.0
2008-11-14,27.5,27.5,27.4391,27.5609,1.0,906.0
2008-12-02,34.0,34.0,33.8855,34.1145,1.0,1200.0
2008-12-15,35.5,35.5,35.4005,35.5995,1.0,450.0
2008-12-18,35.5,35.5,35.5,35.5,1.0,9.0
2009-01-16,36.0075,36.0075,36.0075,36.0075,0.0,1.0
2009-02-18,32.0,32.0,32.079,31.921,1.0,4853.0
2009-02-19,32.5,32.25,32.572,32.178,3.0,1915.0
2009-02-25,31.4968,31.4968,31.4968,31.4968,0.0,1.0
2009-03-02,28.75,28.75,28.6687,28.8313,1.0,7189.0
2009-04-01,35.5,35.5,35.52,35.52,1.0,650.0
