Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME
1994-06-16,79.375,79.375,79.375,79.375,0,0
1994-06-17,81.5,81.5,81.5,81.5,0,1
1994-06-20,79.75,79.75,79.75,79.75,0,1
1994-06-21,78.625,78.625,78.625,78.625,0,1
1994-06-22,76.625,76.625,76.625,76.625,0,1
1994-06-23,76.625,76.625,76.625,76.625,0,0
1994-06-24,77.0,77.0,77.0,77.0,0,1
1994-06-28,76.5,76.5,76.5,76.5,0,1
1994-06-29,76.625,76.625,76.625,76.625,0,1
1994-06-30,76.75,76.75,76.75,76.75,0,1
1994-07-01,75.125,75.125,75.125,75.125,0,1
1994-07-04,74.625,74.625,74.625,74.625,0,1
1994-07-05,74.625,74.625,74.625,74.625,0,0
1994-07-06,75.125,75.125,75.125,75.125,0,1
1994-07-07,75.25,75.25,75.25,75.25,0,1
1994-07-08,76.0,76.0,76.0,76.0,0,1
1994-07-11,76.75,76.75,76.75,76.75,0,1
1994-07-12,76.5,76.5,76.5,76.5,0,1
1994-07-13,76.5,76.5,76.5,76.5,0,0
1994-07-14,75.75,75.75,75.75,75.75,0,1
1994-07-15,75.875,75.875,75.875,75.875,0,1
1994-07-18,75.875,75.875,75.875,75.875,0,0
1994-07-19,75.625,75.625,75.625,75.625,0,1
1994-07-20,75.875,75.875,75.875,75.875,0,1
1994-07-21,75.25,75.25,75.25,75.25,0,1
1994-07-22,75.625,75.625,75.625,75.625,0,1
1994-07-25,76.75,76.75,76.75,76.75,0,1
1994-07-26,76.75,76.75,76.75,76.75,0,0
1994-07-27,76.5,76.5,76.5,76.5,0,1
1994-07-28,76.0,76.0,76.0,76.0,0,1
1994-07-29,75.5,75.5,75.5,75.5,0,1
1994-08-01,76.375,76.375,76.375,76.375,0,1
1994-08-02,77.125,77.125,77.125,77.125,0,1
1994-08-03,81.0,81.0,81.0,81.0,0,1
1994-08-04,81.375,81.375,81.375,81.375,0,1
1994-08-05,82.5,82.5,82.5,82.5,0,1
1994-08-08,81.5,81.5,81.5,81.5,0,1
1994-08-09,81.5,81.5,81.5,81.5,0,0
1994-08-10,81.875,81.875,81.875,81.875,0,1
1994-08-11,82.5,82.5,82.5,82.5,0,1
1994-08-12,82.0,82.0,82.0,82.0,0,1
1994-08-15,82.375,82.375,82.375,82.375,0,1
1994-08-16,82.0,82.0,82.0,82.0,0,1
1994-08-17,81.25,81.25,81.25,81.25,0,1
1994-08-18,80.875,80.875,80.875,80.875,0,1
1994-08-19,81.875,81.875,81.875,81.875,0,1
1994-08-22,82.375,82.375,82.375,82.375,0,1
1994-08-23,82.875,82.875,82.875,82.875,0,1
1994-08-24,82.875,82.875,82.875,82.875,0,0
1994-08-25,82.625,82.625,82.625,82.625,0,1
1994-08-26,82.75,82.75,82.75,82.75,0,1
1994-08-31,81.75,81.75,81.75,81.75,0,1
1994-09-01,82.125,82.125,82.125,82.125,0,1
1994-09-02,81.375,81.375,81.375,81.375,0,1
1994-09-05,80.375,80.375,80.375,80.375,0,1
1994-09-06,80.375,80.375,80.375,80.375,0,0
1994-09-07,80.5,80.5,80.5,80.5,0,1
1994-09-08,80.25,80.25,80.25,80.25,0,1
1994-09-09,80.125,80.125,80.125,80.125,0,1
1994-09-12,78.75,78.75,78.75,78.75,0,1
1994-09-13,79.75,79.75,79.75,79.75,0,1
1994-09-14,84.0,84.0,84.0,84.0,0,1
1994-09-15,83.25,83.25,83.25,83.25,0,1
1994-09-16,86.0,86.0,86.0,86.0,0,1
1994-09-19,85.0,85.0,85.0,85.0,0,1
1994-09-20,84.375,84.375,84.375,84.375,0,1
1994-09-21,82.375,82.375,82.375,82.375,0,1
1994-09-22,80.625,80.625,80.625,80.625,0,1
1994-09-23,80.25,80.25,80.25,80.25,0,1
1994-09-26,79.375,79.375,79.375,79.375,0,1
1994-09-27,79.125,79.125,79.125,79.125,0,1
1994-09-28,76.5,76.5,76.5,76.5,0,1
1994-09-29,76.875,76.875,76.875,76.875,0,1
1994-09-30,79.5,79.5,79.5,79.5,0,1
1994-10-03,79.875,79.875,79.875,79.875,0,1
1994-10-04,79.0,79.0,79.0,79.0,0,1
1994-10-05,77.875,77.875,77.875,77.875,0,1
1994-10-06,77.375,77.375,77.375,77.375,0,1
1994-10-07,76.0,76.0,76.0,76.0,0,1
1994-10-10,76.0,76.0,76.0,76.0,0,0
1994-10-11,76.375,76.375,76.375,76.375,0,1
1994-10-12,77.125,77.125,77.125,77.125,0,1
1994-10-13,76.75,76.75,76.75,76.75,0,1
1994-10-14,77.875,77.875,77.875,77.875,0,1
1994-10-17,78.0,78.0,78.0,78.0,0,1
1994-10-18,77.75,77.75,77.75,77.75,0,1
1994-10-19,76.75,76.75,76.75,76.75,0,1
1994-10-20,76.375,76.375,76.375,76.375,0,1
1994-10-21,77.0,77.0,77.0,77.0,0,1
1994-10-24,78.125,78.125,78.125,78.125,0,1
1994-10-26,76.375,76.375,76.375,76.375,0,1
1994-10-27,75.75,75.75,75.75,75.75,0,1
1994-10-28,76.25,76.25,76.25,76.25,0,1
1994-10-31,77.0,77.0,77.0,77.0,0,1
1994-11-01,75.625,75.625,75.625,75.625,0,1
1994-11-02,75.25,75.25,75.25,75.25,0,1
1994-11-03,76.375,76.375,76.375,76.375,0,1
1994-11-04,75.5,75.5,75.5,75.5,0,1
1994-11-07,74.625,74.625,74.625,74.625,0,1
1994-11-08,72.75,72.75,72.75,72.75,0,1
1994-11-09,73.25,73.25,73.25,73.25,0,1
1994-11-10,72.125,72.125,72.125,72.125,0,1
1994-11-11,72.75,72.75,72.75,72.75,0,1
1994-11-14,72.75,72.75,72.75,72.75,0,0
1994-11-15,73.375,73.375,73.375,73.375,0,1
1994-11-16,73.25,73.25,73.25,73.25,0,1
1994-11-17,73.125,73.125,73.125,73.125,0,1
1994-11-18,72.75,72.75,72.75,72.75,0,1
1994-11-21,71.75,71.75,71.75,71.75,0,1
1994-11-22,71.75,71.75,71.75,71.75,0,0
1994-11-23,70.5,70.5,70.5,70.5,0,1
