Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME,SHROUT
2002-01-15,574.5,572.5,573.5,572.5,,,
2002-01-16,600.0,597.5,600.0,597.5,,,
2002-01-17,607.5,607.5,607.5,607.5,,,
2002-01-18,627.0,626.0,627.0,626.5,,,
2002-01-21,620.0,619.5,619.5,620.0,,,
2002-01-22,598.0,592.0,594.0,592.0,,,
2002-01-23,588.0,581.0,584.5,588.0,,,
2002-01-24,587.5,587.5,587.5,587.5,,,
2002-01-25,591.0,590.0,591.0,591.0,,,
2002-01-28,610.0,606.0,606.0,610.0,,,
2002-01-29,582.0,580.0,582.0,580.0,,,
2002-01-30,580.0,576.0,576.0,580.0,,,
2002-01-31,580.0,580.0,580.0,580.0,,,
2002-02-01,565.0,565.0,565.0,565.0,,,
2002-02-04,548.0,547.5,548.0,548.0,,,
2002-02-05,525.0,525.0,525.0,525.0,,,
2002-02-06,519.0,516.5,519.0,516.5,,,
2002-02-07,529.5,526.0,526.5,529.5,,,
2002-02-08,542.0,538.0,542.0,538.0,,,
2002-02-11,546.0,546.0,546.0,546.0,,,
2002-02-12,570.0,565.0,567.5,565.0,,,
2002-02-13,567.5,565.0,567.5,565.0,,,
2002-02-14,560.0,558.0,559.0,560.0,,,
2002-02-15,545.0,540.0,542.5,540.0,,,
2002-02-18,541.5,541.5,541.5,541.5,,,
2002-02-19,527.0,526.5,526.5,527.0,,,
2002-02-20,542.0,540.0,542.0,540.0,,,
2002-02-21,553.0,552.0,552.0,553.0,,,
2002-02-22,553.0,551.0,551.0,553.0,,,
2002-02-25,556.0,556.0,556.0,556.0,,,
2002-02-26,547.5,543.5,547.5,543.5,,,
2002-02-27,542.5,542.0,542.0,542.5,,,
2002-02-28,512.5,510.5,512.0,512.5,,,
2002-03-01,517.5,514.5,516.0,514.5,,,
2002-03-04,522.5,520.0,520.5,520.0,,,
2002-03-05,520.5,520.0,520.0,520.0,,,
2002-03-06,550.5,545.5,549.0,550.5,,,
2002-03-07,560.0,560.0,560.0,560.0,,,
2002-03-08,582.0,579.0,582.0,580.5,,,
2002-03-11,580.0,576.0,577.5,580.0,,,
2002-03-12,553.0,549.5,549.5,553.0,,,
2002-03-13,539.5,539.0,539.5,539.0,,,
2002-03-14,536.0,533.0,533.0,536.0,,,
2002-03-15,539.0,539.0,539.0,539.0,,,
2002-03-18,557.0,557.0,557.0,557.0,,,
2002-03-19,582.0,581.0,582.0,581.0,,,
2002-03-20,574.0,571.5,571.5,574.0,,,
2002-03-21,574.0,571.5,571.5,574.0,,,
2002-03-22,579.0,574.0,578.0,574.0,,,
2002-03-25,579.0,579.0,579.0,579.0,,,
2002-03-26,568.0,568.0,568.0,568.0,,,
2002-03-27,553.5,549.5,551.5,551.0,,,
2002-03-28,557.0,557.0,557.0,557.0,,,
2002-04-02,551.0,547.0,547.5,551.0,,,
2002-04-03,553.5,548.0,553.0,548.0,,,
2002-04-04,572.5,571.0,572.5,571.0,,,
2002-04-05,580.0,576.0,580.0,576.0,,,
2002-04-08,578.0,576.0,578.0,578.0,,,
2002-04-09,568.0,567.0,568.0,567.0,,,
2002-04-10,581.0,579.0,581.0,579.0,,,
2002-04-11,576.0,575.0,576.0,575.0,,,
2002-04-12,576.5,572.0,576.5,575.0,,,
2002-04-15,575.0,570.0,572.0,575.0,,,
2002-04-16,575.0,572.0,572.0,575.0,,,
2002-04-17,571.0,567.0,567.0,571.0,,,
2002-04-18,588.0,584.0,586.0,584.0,,,
2002-04-19,582.5,582.5,582.5,582.5,,,
2002-04-22,580.5,579.0,580.5,579.0,,,
2002-04-23,579.5,579.0,579.5,579.5,,,
2002-04-24,571.0,567.0,571.0,571.0,,,
2002-04-25,560.5,556.0,559.5,560.5,,,
2002-04-26,543.0,542.0,542.0,542.0,,,
2002-04-29,542.0,542.0,542.0,542.0,,,
2002-04-30,543.0,542.0,542.0,543.0,,,
2002-05-01,548.0,546.0,548.0,546.0,,,
2002-05-02,547.5,546.0,547.5,547.5,,,
2002-05-03,,,547.5,,,,
2002-05-07,563.5,562.5,562.5,563.5,,,
2002-05-08,584.5,575.5,584.5,575.5,,,
2002-05-09,578.0,574.5,578.0,574.5,,,
2002-05-10,575.0,574.5,575.0,574.5,,,
2002-05-13,571.5,569.5,571.5,569.5,,,
2002-05-14,580.5,574.5,578.5,574.5,,,
2002-05-15,575.5,570.5,575.5,570.5,,,
2002-05-16,576.0,570.5,576.0,570.5,,,
2002-05-17,585.0,577.5,581.0,577.5,,,
2002-05-20,575.0,571.5,575.0,571.5,,,
2002-05-21,571.5,567.0,568.5,567.0,,,
2002-05-22,608.5,603.5,603.5,607.5,,,
2002-05-23,606.5,605.0,606.5,605.0,,,
2002-05-24,597.0,596.5,597.0,597.0,,,
2002-05-27,593.5,591.5,593.5,591.5,,,
2002-05-28,593.5,592.5,593.5,592.5,,,
2002-05-29,592.5,583.5,590.5,583.5,,,
2002-05-30,580.0,578.5,578.5,579.0,,,
2002-05-31,590.5,578.5,590.5,578.5,,,
2002-06-05,620.5,616.5,617.5,616.5,,,
2002-06-06,610.5,609.5,609.5,610.5,,,
2002-06-07,610.5,604.5,610.5,610.5,,,
2002-06-10,617.0,615.5,617.0,615.5,,,
2002-06-11,610.0,609.5,610.0,610.0,,,
2002-06-12,612.5,610.0,610.0,612.5,,,
2002-06-13,589.0,586.5,589.0,589.0,,,
2002-06-14,570.0,570.0,570.0,570.0,,,
2002-06-17,549.0,549.0,549.0,549.0,,,
2002-06-18,579.0,575.0,575.0,579.0,,,
2002-06-19,572.5,567.5,567.5,572.5,,,
2002-06-20,587.5,583.5,583.5,587.5,,,
2002-06-21,565.5,564.0,564.0,565.5,,,
2002-06-24,559.5,552.5,555.5,559.5,,,
2002-06-25,563.5,559.0,562.0,563.5,,,
2002-06-26,555.0,552.0,555.0,552.0,,,
2002-06-27,555.5,552.0,555.5,552.0,,,
2002-06-28,563.0,559.5,559.5,559.5,,,
2002-07-01,565.0,565.0,565.0,565.0,,,
2002-07-02,568.0,563.0,567.5,565.0,,,
2002-07-03,573.0,570.0,573.0,570.0,,,
2002-07-04,567.0,565.0,567.0,565.0,,,
2002-07-05,574.0,567.0,568.0,567.0,,,
2002-07-08,567.0,561.5,562.5,567.0,,,
2002-07-09,567.0,564.0,564.0,567.0,,,
2002-07-10,571.5,568.0,571.5,571.5,,,
2002-07-11,570.5,567.0,567.0,567.0,,,
2002-07-12,569.5,568.5,569.5,568.5,,,
2002-07-15,562.5,561.5,561.5,562.5,,,
