Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME,SHROUT
2017-12-14,29.9019,29.5737,31.0,,2.0,907.0,17440762
2017-12-15,28.8958,28.8958,31.0,,1.0,818.0,17440762
2017-12-18,28.6336,28.6336,31.0,,1.0,964.0,17440762
2017-12-19,28.3013,28.3013,31.0,,1.0,937.0,17440762
2017-12-20,29.9019,27.871,31.0,,2.0,1511.0,17440762
2017-12-21,27.8,27.8,28.2,,1.0,1.0,17440762
2017-12-22,,,27.8,,,,17440762
2017-12-27,,,27.9,,,,17440762
2017-12-28,27.6017,27.6017,27.9,,1.0,35.0,17440762
2017-12-29,,,27.6,,,,17440762
2018-01-02,28.3519,28.3519,27.7,,1.0,90.0,17440762
2018-01-03,,,27.7,,,,17440762
2018-01-04,,,29.1,,,,17440762
2018-01-05,,,28.0,,,,17440762
2018-01-08,,,28.0,,,,17440762
2018-01-09,,,29.15,,,,17440762
2018-01-10,,,29.8,,,,17440762
2018-01-11,29.4494,29.4494,29.1,,1.0,747.0,17440762
2018-01-12,,,31.35,,,,17440762
2018-01-15,,,30.9,,,,17440762
2018-01-16,,,30.45,,,,17440762
2018-01-17,,,30.6,,,,17440762
2018-01-18,30.03,30.03,30.35,,1.0,6000.0,17440762
2018-01-19,,,29.55,,,,17440762
2018-01-22,28.7,28.7,28.6,,1.0,141.0,17440762
2018-01-23,,,28.7,,,,17440762
2018-01-24,,,28.95,,,,17440762
2018-01-25,,,28.5,,,,17440762
2018-01-26,,,28.2,,,,17440762
2018-01-29,,,27.8,,,,17440762
2018-01-30,,,28.05,,,,17440762
2018-01-31,,,28.65,,,,17440762
2018-02-01,,,28.65,,,,17440762
2018-02-02,,,28.0,,,,17440762
2018-02-05,,,27.6,,,,17440762
2018-02-06,,,26.7,,,,17440762
2018-02-07,,,25.25,,,,17440762
2018-02-08,,,25.95,,,,17440762
2018-02-09,,,25.5,,,,17440762
2018-02-12,,,25.65,,,,17440762
2018-02-13,,,25.4,,,,17440762
2018-02-14,,,26.75,,,,17440762
2018-02-15,,,25.85,,,,17440762
2018-02-16,,,25.2,,,,17440762
2018-02-19,,,25.3,,,,17440762
2018-02-20,,,24.75,,,,17440762
2018-02-21,,,24.95,,,,17440762
2018-02-22,,,23.9,,,,17440762
2018-02-23,,,23.95,,,,17440762
2018-02-26,,,23.7,,,,17440762
2018-02-27,,,23.5,,,,17440762
2018-02-28,,,23.8,,,,17440762
2018-03-01,,,23.4,,,,17440762
2018-03-02,,,23.2,,,,17440762
2018-03-05,,,23.2,,,,17440762
2018-03-06,,,22.9,,,,17440762
2018-03-07,,,22.85,,,,17440762
2018-03-08,,,23.1,,,,17440762
2018-03-09,,,23.5,,,,17440762
2018-03-12,,,24.8,,,,17440762
2018-03-13,,,24.7,,,,17440762
2018-03-14,,,24.7,,,,17440762
2018-03-15,,,25.0,,,,17440762
2018-03-16,,,25.1,,,,17440762
2018-03-19,,,24.7,,,,17440762
2018-03-20,,,24.9,,,,17440762
2018-03-21,,,25.0,,,,17440762
2018-03-22,,,24.95,,,,17440762
2018-03-23,,,24.5,,,,17440762
2018-03-26,,,25.15,,,,17440762
2018-03-27,,,24.7,,,,17440762
2018-03-28,,,25.0,,,,17440762
2018-03-29,,,24.8,,,,17440762
2018-04-03,,,27.0,,,,17440762
2018-04-04,,,28.2,,,,17440762
2018-04-05,,,27.75,,,,17440762
2018-04-06,,,28.25,,,,17440762
2018-04-09,,,27.7,,,,17440762
2018-04-10,,,27.8,,,,17440762
2018-04-11,,,27.6,,,,17440762
2018-04-12,,,27.5,,,,17440762
2018-04-13,,,27.5,,,,17440762
