datadate,acoq,actq,aoq,apq,atq,capxq,ceqq,cheq,cogsq,count,countq,dcpstkq,dcq,dcvtq,dlcq,dlttq,dmq,dpq,drcq,drltq,drq,dvtq,ebitdaq,ebitq,empq,fatlq,gdwliaq,ibq,intanq,invtq,lcoq,lctq,loq,ltq,niq,nopiq,oancfq,obq,piq,ppegtq,ppentq,pstkq,pstkqq,rectq,revtq,scstkcq,spiq,txdiq,txfedq,txfoq,txpq,txtq,xadq,xintq,xrdq,xsgaq
2006-10-31,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-31,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-31,,28468000.0,10303000.0,,567391000.0,17000.0,136518000.0,12527000.0,21853000.0,1,3,,,,566602000.0,276468000.0,41882000.0,103000.0,,,,,,,438.0,,,45137000.0,,172000.0,8568000.0,50547000.0,2244000.0,430873000.0,45137000.0,-3926000.0,-35000.0,,60986000.0,1637000.0,1408000.0,,,5758000.0,64313000.0,75000.0,56630000.0,15836000.0,13000.0,15836000.0,,15849000.0,,25067000.0,,9008000.0
2007-10-30,,28468000.0,10303000.0,,567391000.0,17000.0,136518000.0,12527000.0,21853000.0,1,4,,,,566602000.0,276468000.0,41882000.0,103000.0,,,,,,,438.0,,,45137000.0,,172000.0,8568000.0,50547000.0,2244000.0,430873000.0,45137000.0,-3926000.0,-35000.0,,60986000.0,1637000.0,1408000.0,,,5758000.0,64313000.0,75000.0,56630000.0,15836000.0,13000.0,15836000.0,,15849000.0,,25067000.0,,9008000.0
2008-01-30,3009000.0,34574000.0,17434000.0,,723456000.0,198000.0,247943000.0,18583000.0,23469000.0,2,5,,,,603958000.0,295839000.0,55453000.0,123000.0,,,,8418000.0,,,464.0,,,78185000.0,,252000.0,8084000.0,53890000.0,1735000.0,475513000.0,78185000.0,1381000.0,25877000.0,,103618000.0,1806000.0,1477000.0,,,7099000.0,74303000.0,29243000.0,82022000.0,25925000.0,76000.0,25357000.0,,25433000.0,,20387000.0,,9474000.0
2008-06-24,3009000.0,34574000.0,17434000.0,,723456000.0,198000.0,247943000.0,18583000.0,23469000.0,2,7,,,,603958000.0,295839000.0,55453000.0,123000.0,,,,8418000.0,,,464.0,,,78185000.0,,252000.0,8084000.0,53890000.0,1735000.0,475513000.0,78185000.0,1381000.0,25877000.0,,103618000.0,1806000.0,1477000.0,,,7099000.0,74303000.0,29243000.0,82022000.0,25925000.0,76000.0,25357000.0,,25433000.0,,20387000.0,,9474000.0
2008-08-27,3009000.0,34574000.0,17434000.0,,723456000.0,198000.0,247943000.0,18583000.0,23469000.0,2,8,,,,603958000.0,295839000.0,55453000.0,123000.0,,,,8418000.0,,,464.0,,,78185000.0,,252000.0,8084000.0,53890000.0,1735000.0,475513000.0,78185000.0,1381000.0,25877000.0,,103618000.0,1806000.0,1477000.0,,,7099000.0,74303000.0,29243000.0,82022000.0,25925000.0,76000.0,25357000.0,,25433000.0,,20387000.0,,9474000.0
2008-10-30,3009000.0,34574000.0,17434000.0,,723456000.0,198000.0,247943000.0,18583000.0,23469000.0,3,9,,,,603958000.0,295839000.0,55453000.0,123000.0,,,,8418000.0,,,464.0,,,78185000.0,,252000.0,8084000.0,53890000.0,1735000.0,475513000.0,78185000.0,1381000.0,25877000.0,,103618000.0,1806000.0,1477000.0,,,7099000.0,74303000.0,29243000.0,82022000.0,25925000.0,76000.0,25357000.0,,25433000.0,,20387000.0,,9474000.0
2009-01-30,190000.0,25952000.0,6065000.0,,777496000.0,357000.0,255826000.0,12704000.0,25640000.0,3,10,,,,695920000.0,341135000.0,64608000.0,143000.0,,,,8724000.0,,,494.0,,,12513000.0,,258000.0,12505000.0,56023000.0,1442000.0,521670000.0,12513000.0,827000.0,21595000.0,,14927000.0,2155000.0,76910000.0,,,6144000.0,82875000.0,29243000.0,-8313000.0,2390000.0,24000.0,2390000.0,,2414000.0,,22589000.0,,12233000.0
2009-06-30,190000.0,25952000.0,6065000.0,,777496000.0,357000.0,255826000.0,12704000.0,25640000.0,3,11,,,,695920000.0,341135000.0,64608000.0,143000.0,,,,8724000.0,,,494.0,,,12513000.0,,258000.0,12505000.0,56023000.0,1442000.0,521670000.0,12513000.0,827000.0,21595000.0,,14927000.0,2155000.0,76910000.0,,,6144000.0,82875000.0,29243000.0,-8313000.0,2390000.0,24000.0,2390000.0,,2414000.0,,22589000.0,,12233000.0
2009-07-30,190000.0,25952000.0,6065000.0,,777496000.0,357000.0,255826000.0,12704000.0,25640000.0,3,11,,,,695920000.0,341135000.0,64608000.0,143000.0,,,,8724000.0,,,494.0,,,12513000.0,,258000.0,12505000.0,56023000.0,1442000.0,521670000.0,12513000.0,827000.0,21595000.0,,14927000.0,2155000.0,76910000.0,,,6144000.0,82875000.0,29243000.0,-8313000.0,2390000.0,24000.0,2390000.0,,2414000.0,,22589000.0,,12233000.0
2009-10-30,190000.0,25952000.0,6065000.0,,777496000.0,357000.0,255826000.0,12704000.0,25640000.0,4,13,,,,695920000.0,341135000.0,64608000.0,143000.0,,,,8724000.0,,,494.0,,,12513000.0,,258000.0,12505000.0,56023000.0,1442000.0,521670000.0,12513000.0,827000.0,21595000.0,,14927000.0,2155000.0,76910000.0,,,6144000.0,82875000.0,29243000.0,-8313000.0,2390000.0,24000.0,2390000.0,,2414000.0,,22589000.0,,12233000.0
2010-01-30,190000.0,40319000.0,11829000.0,,784880000.0,215000.0,248595000.0,26352000.0,26606000.0,4,14,,,,727892000.0,357553000.0,61653000.0,168000.0,,,,8812000.0,,,486.0,,,-265000.0,,228000.0,21986000.0,57470000.0,1005000.0,536285000.0,-265000.0,344000.0,24997000.0,,-9418000.0,2318000.0,73693000.0,,,7980000.0,84433000.0,29243000.0,-32957000.0,-9168000.0,15000.0,-9168000.0,,-9153000.0,,21978000.0,,10608000.0
2010-06-16,190000.0,40319000.0,11829000.0,,784880000.0,215000.0,248595000.0,26352000.0,26606000.0,4,15,,,,727892000.0,357553000.0,61653000.0,168000.0,,,,8812000.0,,,486.0,,,-265000.0,,228000.0,21986000.0,57470000.0,1005000.0,536285000.0,-265000.0,344000.0,24997000.0,,-9418000.0,2318000.0,73693000.0,,,7980000.0,84433000.0,29243000.0,-32957000.0,-9168000.0,15000.0,-9168000.0,,-9153000.0,,21978000.0,,10608000.0
2010-07-30,190000.0,40319000.0,11829000.0,,784880000.0,215000.0,248595000.0,26352000.0,26606000.0,4,15,,,,727892000.0,357553000.0,61653000.0,168000.0,,,,8812000.0,,,486.0,,,-265000.0,,228000.0,21986000.0,57470000.0,1005000.0,536285000.0,-265000.0,344000.0,24997000.0,,-9418000.0,2318000.0,73693000.0,,,7980000.0,84433000.0,29243000.0,-32957000.0,-9168000.0,15000.0,-9168000.0,,-9153000.0,,21978000.0,,10608000.0
2010-10-30,190000.0,40319000.0,11829000.0,,784880000.0,215000.0,248595000.0,26352000.0,26606000.0,5,17,,,,727892000.0,357553000.0,61653000.0,168000.0,,,,8812000.0,,,486.0,,,-265000.0,,228000.0,21986000.0,57470000.0,1005000.0,536285000.0,-265000.0,344000.0,24997000.0,,-9418000.0,2318000.0,73693000.0,,,7980000.0,84433000.0,29243000.0,-32957000.0,-9168000.0,15000.0,-9168000.0,,-9153000.0,,21978000.0,,10608000.0
2011-01-30,72000.0,32050000.0,8941000.0,,816237000.0,227000.0,270189000.0,15481000.0,28951000.0,5,18,,,,747277000.0,368636000.0,59125000.0,168000.0,,,,9375000.0,,,495.0,,,26340000.0,,253000.0,10057000.0,49154000.0,5701000.0,546048000.0,26340000.0,290000.0,27761000.0,,29221000.0,2541000.0,70924000.0,,,9490000.0,89214000.0,29243000.0,-10602000.0,2864000.0,17000.0,2864000.0,,2881000.0,,22834000.0,,11085000.0
2011-06-23,72000.0,32050000.0,8941000.0,,816237000.0,227000.0,270189000.0,15481000.0,28951000.0,5,19,,,,747277000.0,368636000.0,59125000.0,168000.0,,,,9375000.0,,,495.0,,,26340000.0,,253000.0,10057000.0,49154000.0,5701000.0,546048000.0,26340000.0,290000.0,27761000.0,,29221000.0,2541000.0,70924000.0,,,9490000.0,89214000.0,29243000.0,-10602000.0,2864000.0,17000.0,2864000.0,,2881000.0,,22834000.0,,11085000.0
2011-07-31,72000.0,32050000.0,8941000.0,,816237000.0,227000.0,270189000.0,15481000.0,28951000.0,5,20,,,,747277000.0,368636000.0,59125000.0,168000.0,,,,9375000.0,,,495.0,,,26340000.0,,253000.0,10057000.0,49154000.0,5701000.0,546048000.0,26340000.0,290000.0,27761000.0,,29221000.0,2541000.0,70924000.0,,,9490000.0,89214000.0,29243000.0,-10602000.0,2864000.0,17000.0,2864000.0,,2881000.0,,22834000.0,,11085000.0
2011-10-31,72000.0,32050000.0,8941000.0,,816237000.0,227000.0,270189000.0,15481000.0,28951000.0,6,21,,,,747277000.0,368636000.0,59125000.0,168000.0,,,,9375000.0,49178000.0,48444000.0,495.0,,,26340000.0,,253000.0,10057000.0,49154000.0,5701000.0,546048000.0,26340000.0,290000.0,27761000.0,,29221000.0,2541000.0,70924000.0,,,9490000.0,89214000.0,29243000.0,-10602000.0,2864000.0,17000.0,2864000.0,,2881000.0,,22834000.0,,11085000.0
2012-01-26,6000.0,31940000.0,7127000.0,,833062000.0,1612000.0,275159000.0,14674000.0,31222000.0,6,21,,,,778937000.0,379377000.0,52494000.0,168000.0,,,,9936000.0,49178000.0,48444000.0,521.0,,,13028000.0,,242000.0,5270000.0,55323000.0,6693000.0,557903000.0,13028000.0,212000.0,25649000.0,,8547000.0,3551000.0,65390000.0,,,8805000.0,95060000.0,29243000.0,-3562000.0,-4846000.0,17000.0,-4498000.0,365000.0,-4481000.0,,23435000.0,,13326000.0
2012-01-31,6000.0,31940000.0,7127000.0,,833062000.0,1612000.0,275159000.0,14674000.0,31222000.0,6,22,,,,778937000.0,379377000.0,52494000.0,168000.0,,,,9936000.0,50512000.0,48362000.0,521.0,,,13028000.0,,242000.0,5270000.0,55323000.0,6693000.0,557903000.0,13028000.0,212000.0,25649000.0,,8547000.0,3551000.0,65390000.0,,,8805000.0,95060000.0,29243000.0,-3562000.0,-4846000.0,17000.0,-4498000.0,365000.0,-4481000.0,,23435000.0,,13326000.0
2012-06-27,6000.0,31940000.0,7127000.0,,833062000.0,1612000.0,275159000.0,14674000.0,31222000.0,6,23,,,,778937000.0,379377000.0,52494000.0,168000.0,,,,9936000.0,50512000.0,48362000.0,521.0,,,13028000.0,,242000.0,5270000.0,55323000.0,6693000.0,557903000.0,13028000.0,212000.0,25649000.0,,8547000.0,3551000.0,65390000.0,,,8805000.0,95060000.0,29243000.0,-3562000.0,-4846000.0,17000.0,-4498000.0,365000.0,-4481000.0,,23435000.0,,13326000.0
